,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
0,2009-04-22T12:49:33Z,,,2020-03-21T08:53:52Z,1302.0,92.0,369.0,0.0,0.0,0.0,en,,,,,,0.0,Linda_Master,Twitter for iPhone,1.2412868966360842e+18,Gaia has put us in the naughty corner #Covid_19 #COVID19portugal #portugal #StayAtHome #ficaemcasa,34261142.0,0.0
1,2016-07-11T04:57:06Z,,,2020-03-21T23:34:30Z,2827.0,31.0,163.0,0.0,0.0,2.0,en,,,,,,1.0,humbleroots11,Twitter for Android,1.2415085119991972e+18,"When all this is over I hope y'all still stay cautious cause it's not gonna be 100% gone for a hot minute. It's gonna take months for things to go completely back to normal 

#CoronavirusPandemic  #COVIDー19 #QuaratineLife #coronavirus",7.523660803000279e+17,0.0
2,2009-04-06T04:53:13Z,,,2020-03-21T21:38:05Z,2468.0,2366.0,463.0,0.0,0.0,0.0,en,,,,,,0.0,FaizRehmanW,Twitter for iPhone,1.2414792177260093e+18,#Pakistan. Lockdown. Emergency! #CoronavirusPandemic,29146558.0,0.0
3,2011-09-14T18:37:41Z,,,2020-03-21T21:29:00Z,6082.0,574.0,184.0,0.0,0.0,0.0,en,,,quabolt,1.2414725365478195e+18,373520332.0,0.0,quabolt,Twitter for iPhone,1.2414769293725327e+18,"So was 21st March when #Covid_19 was detected, Day 2 or Day 14 of the virus’ incubation period (maturity period)? #CoronaVirusPandemic #coronavirusafrica",373520332.0,0.0
4,2016-06-29T16:33:24Z,,,2020-03-21T18:58:23Z,108580.0,333.0,319.0,0.0,0.0,2.0,en,,,,,,0.0,vgman94,Twitter for iPhone,1.241439025119953e+18,"I hate morning where my sleep was irregular and leave me with a terrible headache. Any type of physical issue is having me paranoid. Symptoms don’t match #COVID19 though. So I’m not too worried.

For now...",7.481926530076754e+17,0.0
5,2016-11-19T08:47:51Z,,,2020-03-21T17:52:36Z,529.0,60.0,121.0,0.0,0.0,1.0,en,,,,,,0.0,bloodxshower,Twitter for iPhone,1.2414224731591516e+18,"If I DONT get #coronavirus after ALLLLLL this bullshit, ima be mad af",7.998969596833341e+17,0.0
6,2011-12-05T18:14:34Z,,,2020-03-21T09:37:05Z,5374.0,61.0,324.0,0.0,0.0,2.0,en,,,,,,0.0,kferguson0615,Twitter for Android,1.2412977709312778e+18,"Absolutely disgusted with the 2 companies I work for, remaining open when they are non-essential, no care for the #NHS no care for its staff or anyone else! Pure greed and selfishness!! I'm embarrassed to even have to open my store.! #CoronaCrisis #Covid_19 #nhs",429219166.0,0.0
7,2019-06-12T02:07:17Z,,,2020-03-21T17:53:32Z,1570.0,12.0,283.0,0.0,0.0,2.0,en,,,,,,0.0,Kunal_M_kale,Twitter for Android,1.2414227058967675e+18,"Corona has proven that India's biggest problem is not illiteracy , it is stupidity of literate people. 
#CoronavirusPandemic #CoronaChainScare #CoronavirusOutbreakindia 
#StaySafeStayHome",1.1386288108348867e+18,0.0
8,2015-05-21T16:56:09Z,,,2020-03-21T22:22:06Z,1479.0,535.0,229.0,0.0,0.0,0.0,en,,,,,,0.0,USAbelMASRY,Twitter for iPhone,1.2414902927899116e+18,"Repeat after me: this is temporary 
#Covid_19 #QuaratineLife",3293200265.0,0.0
9,2013-01-23T16:27:04Z,,,2020-03-21T04:18:05Z,939.0,99.0,421.0,0.0,0.0,0.0,en,,,DevssunilSunil,1.2412171207148419e+18,1114738704.0,0.0,DevssunilSunil,Twitter for Android,1.2412174918310543e+18,Forgot crucial hashtags! New to Twitter. Alright #WashYourHands #Covid_19 #SocialDistancing,1114738704.0,0.0
