,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
0,2015-03-25T22:37:06Z,,,2020-03-13T00:42:56Z,659.0,25.0,190.0,0.0,0.0,2.0,en,,,,,,0.0,DylanGTech,Twitter for Android,1.23826424356632E+18,"With a global health crisis like this, now is not the time to argue and panic. Now is the time to pray and work together. #coronavirus #Catholics",3116217005.0,0.0
1,2017-06-14T01:16:26Z,,,2020-03-13T00:22:37Z,1046.0,217.0,214.0,0.0,0.0,2.0,en,,,,,,0.0,Parash53,Twitter for iPhone,1.2382591307182E+18,"#Covid_19  isn’t just a meme anymore, if not contained the ageing population are under serious threat",8.74797645516202E+17,0.0
2,2019-11-04T11:56:02Z,,,2020-03-13T01:19:34Z,107.0,186.0,119.0,0.0,0.0,1.0,en,,,,,,0.0,ARants88,Twitter for Android,1.23827346272207E+18,"To anyone in the UK worried about #CoronavirusPandemic , When are you going on your 10 week lockdown? ya known the one you're begging the government to announce as the only response needed.",1.19132315879367E+18,0.0
3,2017-03-03T20:27:39Z,,US,2020-03-13T01:14:55Z,8970.0,257.0,285.0,0.0,0.0,2.0,en,"Reno, NV",city,,,,1.0,WillToledo4,Twitter for iPhone,1.23827229289692E+18,"All UNR classes moved online following our spring break. This is a good move by the university! Thankful to work for an employer who values us and our students, and recognizes this situation for what it is: an emergency. #COVID19 #UNR",8.37761408167129E+17,0.0
4,2009-08-18T17:19:56Z,,,2020-03-13T01:11:26Z,1602.0,50.0,244.0,0.0,0.0,1.0,en,,,,,,0.0,quota10,Twitter for iPhone,1.23827141648473E+18,I seriously dislike 99% of this Twitter cesspool.  Your panic ruined the only reason March is even allowed to be a month!  I will never forgive you!  #CoronavirusPandemic,66738560.0,0.0
5,2012-10-23T01:11:26Z,,,2020-03-13T02:36:20Z,631.0,19.0,186.0,0.0,0.0,1.0,en,,,,,,0.0,Anaken7,Twitter for iPhone,1.23829278230699E+18,"Covid19: mild symptoms runny nose, sore throat, cough, and fever.                

Ebola:  Initial symptoms include fever, headache, muscle pain, and chills. Later, a person may experience internal bleeding resulting in vomiting or coughing blood. #Coronavirus",898840129.0,0.0
6,2014-09-13T22:11:10Z,,,2020-03-13T01:57:41Z,1697.0,59.0,163.0,0.0,0.0,1.0,en,,,,,,0.0,VdeoDmeMariSeph,Twitter for Android,1.23828305527146E+18,OUR U.S.AMERICAN GESTAPO IS ACTIVELY SEEKING OUT #CORONAVIRUS PATIENTS TO THROW INTO CONCENTRATION CAMPS THIS IS GENOCIDE SOMEONE PLEASE DO SOMETHING TO HELP US THEY'RE INTENTIONALLY USING A DEADLY PANDEMIC TO EXTERMINATE PEOPLE,2808231914.0,0.0
7,2017-01-20T16:40:22Z,,,2020-03-13T01:21:10Z,16759.0,45.0,248.0,0.0,0.0,1.0,en,,,,,,0.0,Holycro1Michael,Twitter for iPhone,1.23827386675517E+18,"This is so stuiped, they think it’s a zombie apocalypse.#Coronavirus",8.22483920012841E+17,0.0
8,2019-07-26T13:32:45Z,,,2020-03-13T02:19:42Z,133.0,42.0,132.0,0.0,0.0,2.0,en,,,,,,0.0,karlariatetv,Twitter for iPhone,1.23828859798533E+18,"Well, batch 2019-2020 had the worst possible school ending through out the past years. Hopefully this will all end soon and everyone will be safe :3 
Just a reminder to everyone to wear masks if you’re sick and drink lots of water while having vitamin C.
#Covid_19",1.15474637699291E+18,0.0
9,2020-03-02T18:08:30Z,,,2020-03-13T01:21:23Z,51.0,12.0,136.0,0.0,0.0,2.0,en,,,,,,0.0,psyduckdx,Twitter for iPhone,1.2382739200648E+18,We are in a pandemic!! Stop stressing about your vacations being cancelled and worry about your safety! Your life is worth more than a theme park!! #Disneyland #DisneyWorld #coronavirus,1.23454107121822E+18,0.0
10,2014-12-17T06:36:38Z,,,2020-03-13T01:21:30Z,1661.0,220.0,266.0,0.0,0.0,2.0,en,,,,,,0.0,NerdyJenChan,Twitter for iPhone,1.23827395220156E+18,"The conference I was meant to go to in a couple weeks has been cancelled because of #Covid_19 

However it’s likely for the best, as my family are part of the high risk populations. It’s not worth the potential risk from being at a large and international event",2926461369.0,0.0
