,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
0,2013-11-08T14:02:38Z,,,2020-03-27T03:51:13Z,23.0,68.0,189.0,0.0,0.0,0.0,en,,,,,,0.0,Campbell_Colz,Twitter for Android,1.24338505762184e+18,"#COVID19 was the best thing to happen to #Jamaica: Everywhere's 'clean',  the stock market's affordable, people get a break from nonsensical plantation life and it's generally less noisy and the shocking part: government showed it can actually put its foot down (sceptic)",2182266727.0,0.0
1,2012-08-03T21:32:58Z,,,2020-03-27T04:15:32Z,91.0,406.0,264.0,0.0,0.0,0.0,en,,,,,,2.0,DD_Fleischauer,Twitter for iPhone,1.24339117869269e+18,North Alabama Regional Hospital in Decatur is sitting empty. Why are we not preparing it for expected COVID-19 surge? #coronavirus,735575808.0,0.0
2,2020-03-13T13:05:28Z,,,2020-03-27T01:54:32Z,242.0,23.0,135.0,0.0,0.0,0.0,en,,,,,,0.0,_Nicole_Simone,Twitter for iPhone,1.2433556923558707e+18,Trying to stay positive in the midst of all that’s happening in corporate. #COVID19,1.2384510646319555e+18,0.0
3,2016-11-26T05:04:47Z,,,2020-03-27T03:48:16Z,1.0,5.0,284.0,0.0,0.0,0.0,en,,,thakkarmpuneet,1.2432730092609864e+18,8.023775369153085e+17,0.0,thakkarmpuneet,Twitter for Android,1.2433843170923274e+18,"Contagion movie is based on CORONAVIRUS but this movie was released in 2011.....

Please see this...

#coronavirus",8.023775369153085e+17,0.0
4,2012-05-12T21:09:32Z,,,2020-03-27T00:26:27Z,114.0,105.0,490.0,0.0,0.0,0.0,en,,,,,,0.0,VinceCostello23,Twitter for iPhone,1.243333525002236e+18,Phil Collins - I can feel it coming in the air tonight - #coronavirus,578397410.0,0.0
5,2016-04-21T23:28:36Z,,,2020-03-27T00:21:34Z,2171.0,19.0,316.0,0.0,0.0,2.0,en,,,,,,0.0,octobella69,Twitter for Android,1.2433322991497093e+18,We all have a national tragedy we remember from our childhood...I'm sad my children have this to remember. Having to explain to them why they can't go to the fence to say hi to the neighbors really blows! #coronavirus #SocialDistancing,7.232923822262231e+17,0.0
6,2018-09-10T02:43:02Z,,,2020-03-27T00:03:14Z,23925.0,129.0,392.0,0.0,0.0,0.0,en,,,,,,0.0,NdubuisiOnwume1,Twitter for Android,1.2433276856208957e+18,"People are funny. Ya been smokin cigarettes, eatin McDonalds 4 times a day, dont know what the inside of a gym look like then pandemic breaks out and now all of a sudden you got an opposition to dying 😂😂 #COVID19 Im not judgin, Im jus sayin",1.0389811429957755e+18,0.0
7,2010-07-23T12:28:17Z,,,2020-03-27T05:00:33Z,10662.0,409.0,214.0,0.0,0.0,0.0,en,,,,,,0.0,abhijitgohad,Twitter for iPhone,1.2434025062033244e+18,"Without testing all passengers who had travelled Europe Or out of India, how can we justify the no of positive cases from such lower no of testing.

Please test all passengers coming from abroad from 1st feb,symptoms or not,we will get a correct picture of #covid19 cases in India",169891750.0,0.0
8,2011-10-26T10:51:57Z,,,2020-03-27T04:10:56Z,7534.0,545.0,247.0,0.0,0.0,0.0,en,,,,,,2.0,arunrajpaul,Twitter for Android,1.243390020972503e+18,"#Covid19 - India as on 27 March, 9 AM:

Active cases: 640
Cured/Discharged: 66
Migrated: 1
Death: 17
Total cases: 724

A sudden surge in cases has been seen since yesterday. It may cross 100 cases in a single day today after that its gonna be crucial for India!

#coronavirusindia",398649677.0,0.0
9,2011-05-05T17:02:02Z,,,2020-03-27T04:01:29Z,104.0,161.0,302.0,0.0,0.0,0.0,en,,,,,,0.0,bigfresco416,Twitter for iPhone,1.2433876414809252e+18,Ima spit some game... who do u know or know that’s knows someone who has #covid19 ... I’ll wait,293605447.0,0.0
