,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
0,2017-02-04T08:44:44Z,,,2020-03-18T02:20:11Z,2643.0,161.0,229.0,0.0,0.0,2.0,en,,,,,,4.0,MigrantPartyAu,Twitter for iPhone,1.2401006572117033e+18,#NPC it’s delusional to believe our #Covid_19 cases are at 460 when we haven’t been testing a single suspected local transmission! Strap yourselves in and secure your elderly mum/dad nan or pop cos they are being thrown under the bus by #ScottyFomMarketing #shutdownaustralia,8.27800041066623e+17,0.0
1,2017-02-09T18:58:37Z,,,2020-03-18T22:31:33Z,731.0,205.0,346.0,0.0,0.0,1.0,en,,,,,,1.0,hamaralyari,Twitter for iPhone,1.2404055088147702e+18,"84383+ patients of corona have recovered worldwide. Let us spread the good news and positivity.
Faith over Fear.😇

#CoronaInPakistan #COVID19",8.297664695756513e+17,0.0
2,2020-02-17T06:55:04Z,,,2020-03-18T08:15:35Z,8.0,4.0,107.0,0.0,0.0,1.0,en,,,,,,0.0,NagSohit,Twitter for Android,1.2401900971751342e+18,"Social distancing? It's not halal, let's go out in thousands and protest. 

#coronavirus #coronavirusindia #StaySafeStayHome #COVID2019 #AntiCAAprotests",1.2292981477273313e+18,0.0
3,2009-04-04T12:19:54Z,,,2020-03-18T14:57:51Z,876.0,331.0,220.0,0.0,0.0,2.0,en,,,,,,0.0,RxMelatonin,Twitter for iPhone,1.2402913325114655e+18,"2 folks  in my shop got tested (active duty sailors) yet they’re still walking around sniffing and hacking. My son just got over walking pneumonia, his immune system has got 2 be comprised. I’m beyond pissed. irresponsible of the navy. They should be quarantined.#Coronavirus",28783014.0,0.0
4,2015-06-25T21:11:13Z,,,2020-03-18T13:11:47Z,59334.0,215.0,332.0,0.0,0.0,2.0,en,,,,,,0.0,WidmerMichele,Twitter for Android,1.2402646381111214e+18,"I'm kinda glad so many NBA players got tested. Many positive tests with only a few showing symptoms shows how young people are far more likely to be carriers and not know it.  
#CoronavirusOutbreak",3346018720.0,0.0
5,2017-01-02T20:01:09Z,,,2020-03-18T20:42:22Z,5031.0,166.0,204.0,0.0,0.0,2.0,en,,,,,,0.0,officialjosiahs,Twitter for iPhone,1.2403780300081725e+18,"I can’t wait for things to get back to normal, this whole #CoronavirusOutbreak is getting crazy. I hope everyone is staying safe during these dark times, sending my love and thoughts.",8.160114659667026e+17,0.0
6,2020-02-09T16:15:08Z,,,2020-03-18T07:06:35Z,2084.0,2806.0,286.0,0.0,0.0,2.0,en,,,,,,1.0,Whats_appp_uni,Twitter for Android,1.2401727345558938e+18,"All the protests must be stopped for the precautions. 
We know that you all are brave. But this government is in no mood to listen to you. 

So for the safety of your family and friends you must stop.  
#CoronaVirus",1.2265399047603364e+18,0.0
7,2009-08-18T19:47:04Z,,,2020-03-18T20:03:16Z,10022.0,424.0,276.0,0.0,0.0,2.0,en,,,,,,0.0,hburkholder_21,Twitter for iPhone,1.2403681919662408e+18,"If you think this virus is funny and/or nothing but a media scandal, YOU are the problem. Occasional, walk by stupidity is one thing. Willful ignorance is another. #CoronavirusOutbreak",66779047.0,0.0
8,2017-03-16T07:57:45Z,,,2020-03-18T00:40:22Z,66.0,35.0,124.0,0.0,0.0,2.0,en,,,,,,0.0,MeganCameron84,Twitter for Android,1.2400755403143619e+18,Worrying to see so many teenager and young people gathering still outside local pubs. Learn from Italy and keep your distance #Corvid19uk #coronavirus #ringwood,8.422837308614615e+17,0.0
9,2020-03-08T01:09:39Z,,,2020-03-18T23:36:46Z,3.0,7.0,189.0,0.0,0.0,2.0,en,,,,,,0.0,Semi2119,Twitter for Android,1.24042192196932e+18,I'm so sick and tired of that bitch Rona. She's taking our happiness and making it her ownnn. She is squeezing the life out of older folks and dividing us. She is disturbing our work and taking away our day to day activities. Let's pray away this bitch #coronavirus.,1.2364586777769124e+18,0.0
