,account_created_at,account_lang,country_code,created_at,favourites_count,followers_count,friends_count,is_quote,is_retweet,label,lang,place_full_name,place_type,reply_to_screen_name,reply_to_status_id,reply_to_user_id,retweet_count,screen_name,source,status_id,text,user_id,verified
0,2018-12-30T15:15:47Z,,,2020-03-26T00:06:05Z,91.0,60.0,273.0,0.0,0.0,2.0,en,,,,,,0.0,SAFCFAN2,Twitter for Android,1.242966014247293e+18,People still gathering on beaches and in parks I'm not going to lie I thought #coronavirus was going to go away like sars etc but this is big and is yet to peak and yet I'm still seeing what only can be described as attempted murderers gathering #SatyHomeStaySafe,1.0793956301271695e+18,0.0
1,2011-06-20T13:45:56Z,,,2020-03-26T00:26:57Z,925.0,130.0,279.0,0.0,0.0,2.0,en,,,,,,0.0,Ashmanton,Twitter for iPhone,1.242971264307925e+18,"P/2 anyone of those people could be transmitting the virus to the staff and in reverse, then return home to families an spread it a bit more. #StayAtHome AND SHUT THE SHOP. Seems all you want to do is sell cakes than save lives. #CoronavirusLockdown #COVID19 #coronavirusuk",320760224.0,0.0
2,2017-09-25T06:17:07Z,,US,2020-03-26T01:11:51Z,7429.0,63.0,118.0,0.0,0.0,2.0,en,"Fresno, CA",city,,,,0.0,PurpleBfly_,Twitter for iPhone,1.2429825651384648e+18,"The amount of people still not taking #COVID19 serious is just frustrating. Care about your family, friends and your neighbors! Think about how much it would hurt you if someone you loved got sick and didn’t recover. Everyone has that person. Be the change even if it’s small.",9.12199266592002e+17,0.0
3,2009-03-03T14:57:58Z,,,2020-03-26T01:18:45Z,390.0,22.0,140.0,0.0,0.0,2.0,en,,,,,,0.0,madykris,Twitter for Android,1.2429843021339648e+18,"This Navratra, Pls help atleast 9 poor families within ur capacity to win our war against #Coronavirus 🙏🙏🙏🙏🙏 #Coronavirusindia #21daylockdown #Covid19India #CoronavirusLockdown #21DaysChallenge #breakthechain #JeetegaaIndia #CoronaKoDhona #Coronaindia",22631145.0,0.0
4,2012-09-29T19:36:40Z,,,2020-03-26T00:08:40Z,1712.0,286.0,167.0,0.0,0.0,2.0,en,,,,,,0.0,mistysmessylife,Twitter for iPhone,1.2429666640999834e+18,ANY BETS THAT THE USA OPENS BACK UP FOR BUSINESS BECAUSE OF THE ALL MIGHTY DOLLAR AND THROWS OUT REGARD FOR OUR HEALTH???  #coronavirus #COVID19 #WeWillSurvive #BeSmart,853485085.0,0.0
5,2015-09-17T03:24:36Z,,,2020-03-26T01:52:31Z,52.0,32.0,121.0,0.0,0.0,0.0,en,,,,,,0.0,bremonstah,Twitter for iPhone,1.2429927970130043e+18,"And while I was already not making a liveable wage at my job, now they are cutting hours as if it wasn’t already impossible to support myself while working 45 hours a week. #coronavirus #Quarantine #CorporateGreed #endrant",3589646179.0,0.0
6,2019-06-16T00:48:40Z,,,2020-03-26T00:34:15Z,13462.0,93.0,219.0,0.0,0.0,2.0,en,,,,,,0.0,DanteRichmanWX,Twitter for iPhone,1.2429731012828774e+18,"We have people complaining about no lockdowns on the entire country/their own states.
But think about this.
This disease is spreading only because YOU decide whether you get out of your house and go out in public or not.
And you’re deciding to go out.
#covid19 #coronavirus #usa",1.1400585757938647e+18,0.0
7,2014-05-02T02:15:27Z,,,2020-03-26T01:29:53Z,1847.0,61.0,126.0,0.0,0.0,0.0,en,,,,,,0.0,JudoLionBadger,Twitter for Android,1.2429871007289344e+18,"I am absolutely, completely, and utterly sick of every company, entity, group, organization, and agency I've ever had email contact with sending me a coronavirus update, how they're handling things, etc. Leave me the hell alone. #COVID19",2473310148.0,0.0
8,2015-08-13T18:56:12Z,,,2020-03-26T01:22:45Z,212.0,73.0,165.0,0.0,0.0,2.0,en,,,,,,0.0,hanhlinhs,Twitter for iPhone,1.2429853082679828e+18,"My husband is a physician working with #COVID19 patients. When he gets home, he goes straight into the mud room, wash his hands, throw his scrubs in the washer. What do you do to keep your family safe as a healthcare worker? Let’s keep each other safe 💪🏻💪🏻💪🏻 #coronavirus",3420647607.0,0.0
9,2016-03-25T18:45:16Z,,,2020-03-26T00:38:56Z,40.0,20.0,110.0,0.0,0.0,0.0,en,,,,,,0.0,blackcoug,Twitter for iPhone,1.2429742817908654e+18,WHAT A JOKE! the Senate's bill still has $25 million for the Kennedy Center. What a relief to the small businesses going under because of #COVID19.,7.134366039353713e+17,0.0
10,2018-04-14T01:05:10Z,,US,2020-03-26T00:21:54Z,1174.0,74.0,497.0,0.0,0.0,0.0,en,"Kansas City, MO",city,,,,0.0,AaronMarriott15,Twitter for iPhone,1.2429699956022026e+18,Since y'all missing the casino just Venmo me $20 and guess a number. If you get it right you win your money back if not try again.     Venmo - adubb1234  let’s play! #CoronavirusPandemic #Venmo #venmome #LetsPlay #COVID19 #SocialDistancing,9.849607218543206e+17,0.0
11,2019-03-21T16:57:07Z,,,2020-03-26T00:14:15Z,380.0,54.0,485.0,0.0,0.0,0.0,en,,,,,,0.0,TheirFather234,Twitter for Android,1.2429680683948974e+18,"Brothers and sisters, now I confirmed organised church is a #SCAM. My local posted accounts numbers for offerings &amp; tithes during this period.
My question was, if the #church as a body of Christ is doing anythg to help members, local communities &amp; frontliners in regards #covid19",1.108774551570264e+18,0.0
12,2016-03-28T19:29:34Z,,,2020-03-26T01:39:00Z,1810.0,166.0,158.0,0.0,0.0,2.0,en,,,,,,0.0,MiaAniyah,Twitter for iPhone,1.2429893984777462e+18,People aren’t gonna take this quarantine serious until the rona starts hitting close to home and by then I just hope it’s not too late for y’all 😣 #StayHome #COVID19,7.145349176910234e+17,0.0
13,2018-06-13T15:57:28Z,,,2020-03-26T00:12:52Z,668.0,116.0,354.0,0.0,0.0,2.0,en,,,,,,0.0,CrewsCutts,Twitter for iPhone,1.2429677189298012e+18,The elderly or terminally infirm or suicidally minded cannot offer themselves in tribute to save the rest of us and the economy. COVID-19 doesn’t work like that. It isn’t the Capitol. Newscasters and politicians need to 🛑 suggesting it’s an option. #StayHome #coronavirus,1.0069285500946145e+18,0.0
14,2015-03-10T18:56:28Z,,,2020-03-26T00:15:33Z,8574.0,144.0,306.0,0.0,0.0,0.0,en,,,,,,0.0,starriannaisa,Twitter for Android,1.2429683977359196e+18,"I know we shouldn't be wish #COVID19 on anyone...but these geese outside, man...they have got to go.

The fuckers never flew south for winter, either. My childhood education was a lie (in so many ways).",3084648719.0,0.0
15,2019-05-06T02:48:35Z,,,2020-03-26T02:03:57Z,7136.0,970.0,163.0,0.0,0.0,0.0,en,,,,,,1.0,ParasiteAHCF,Twitter for Android,1.242995676344025e+18,Scared about losing your insurance if you get laid off because of the #coronavirus pandemic? Relax! There's a law called COBRA that lets you pay even more for the same insurance while you're unemployed and not making money. It's a beautiful thing!,1.125230849329324e+18,0.0
16,2016-10-14T05:16:49Z,,,2020-03-26T01:45:33Z,41465.0,195.0,107.0,0.0,0.0,0.0,en,,,,,,0.0,TLOZLover,Twitter for Android,1.2429910439115858e+18,"If you don't end up hospitalized from #COVID19, count your blessings.  The #coronavirus isn't the first pandemic in history and won't be the last.  If you think your age protects you, think again. Read about the 1918 #SpanishFlu.",7.867978866672394e+17,0.0
17,2010-09-16T14:48:44Z,,,2020-03-26T00:11:07Z,11.0,52.0,200.0,0.0,0.0,2.0,en,,,,,,0.0,lnielaa,Twitter for iPhone,1.24296728065024e+18,Spread love not the virus... #COVID19,191469390.0,0.0
18,2018-11-06T17:37:47Z,,CA,2020-03-26T00:06:53Z,740.0,125.0,230.0,0.0,0.0,0.0,en,"Halifax, Nova Scotia",city,SafuraSyed,1.2429662123148288e+18,1.0598624238622104e+18,0.0,SafuraSyed,Twitter for iPhone,1.242966214391083e+18,#COVID19 brings attention to how important advocacy is than ever before.,1.0598624238622106e+18,0.0
19,2019-09-06T02:04:49Z,,,2020-03-26T00:13:49Z,1321.0,19.0,144.0,0.0,0.0,2.0,en,,,,,,0.0,original1369,Twitter for Android,1.2429679599806505e+18,"#coronavirus-so he sees a easter timeline,&amp; what a beautiful,sexy timeline that would be. What?? That's like 3 weeks away. Is this character insane?? Does he think this is a cartoon,some kind of joke. We are screwed. But hey,the economy right.... #coronavirus",1.1697934227497656e+18,0.0
20,2020-02-20T08:40:35Z,,,2020-03-26T01:10:19Z,761.0,368.0,476.0,0.0,0.0,2.0,en,,,,,,0.0,ThomasGracin,Twitter for iPhone,1.2429821782559744e+18,"Remember to cough in your elbows. I’ve been seeing so many dirty fuckheads cough into their hands all day today 😤😤
#COVID19 #Coronavirus #Covid19Out #lockusdown",1.23041188217301e+18,0.0
21,2016-08-06T18:17:19Z,,,2020-03-26T00:05:47Z,199.0,25.0,162.0,0.0,0.0,0.0,en,,,,,,0.0,gtmoborn64,Twitter for Android,1.2429659396096532e+18,"Two Grand Princess cruise passengers with coronavirus die; 103 have tested positive for COVID-19

Keep on cruisin' America 👍

#WednesdayThoughts 
#coronavirus 
#COVID19",7.619895464729846e+17,0.0
22,2009-11-24T18:43:45Z,,,2020-03-26T01:31:18Z,8311.0,303.0,265.0,0.0,0.0,2.0,en,,,,,,0.0,AlkaSharmaxxx,Twitter for iPhone,1.2429874606589747e+18,FINALLY! Work has allowed us to go home and not come in anymore due to #COVID19 .. #stayathome #workfromhime,92335572.0,0.0
23,2009-08-22T23:57:47Z,,,2020-03-26T01:59:03Z,260.0,212.0,343.0,0.0,0.0,2.0,en,,,,,,0.0,hoont0107,Twitter for iPhone,1.2429944431347507e+18,"Someone just held the door for me for few more seconds—so that I don’t need to hold the door handles. In time like now, this is a very act of kindness. #Covid19 #hk",68019192.0,0.0
24,2009-03-19T22:57:38Z,,,2020-03-26T00:45:05Z,5288.0,638.0,451.0,0.0,0.0,2.0,en,,,,,,0.0,jerz26,Twitter for iPhone,1.2429758262510019e+18,"I’m amazed &amp; grateful for all the technology that has kept me connected to so many during this quarantine including watching a movie w/10 other people, group FaceTime &amp; even attended a birthday party on zoom #CoronavirusLockdown #QuarantineLife #COVID19",25402760.0,0.0
25,2018-12-18T11:29:57Z,,,2020-03-26T02:09:38Z,23.0,20.0,103.0,0.0,0.0,2.0,en,,,,,,0.0,BudaKeceq,Twitter for Android,1.2429971052930294e+18,"This situastion is no jokes gaiss, please #StayHome 
#Covid19",1.0749901436420301e+18,0.0
26,2015-02-03T00:18:45Z,,,2020-03-26T01:25:12Z,153.0,15.0,121.0,0.0,0.0,1.0,en,,,michgibby,1.2429859202126766e+18,3013440059.0,0.0,michgibby,Twitter for iPhone,1.2429859220330578e+18,"Of future! #stayinghome isn’t going to get u to heaven, get those businesses open &amp; kids to #school &amp; if it is in my destiny to die, I will! #CoronavirusLockdown #coronavirus #MultipleSclerosis",3013440059.0,0.0
27,2012-06-29T17:21:41Z,,,2020-03-26T01:15:29Z,177.0,72.0,385.0,0.0,0.0,2.0,en,,,,,,0.0,BostonBeernuts,Twitter for Android,1.24298347993301e+18,"Today one of my co-workers who busted my balls three weeks ago when I started carrying hand sanitizer and working from home thanked me. She said she's been safe and in the clear since I got her to act early.
#FeelingGood #coronavirus",622079009.0,0.0
28,2020-02-11T07:16:51Z,,,2020-03-26T00:42:40Z,331.0,462.0,422.0,0.0,0.0,2.0,en,,,,,,0.0,IvyWaJuja,Twitter for Android,1.2429752187312701e+18,We are closed 🔐 #COVID19,1.2271292765641482e+18,0.0
29,2016-12-09T22:36:23Z,,,2020-03-26T00:36:36Z,18481.0,2640.0,499.0,0.0,0.0,0.0,en,,,stormwx1,1.2429714604880036e+18,8.073532233004686e+17,0.0,stormwx1,Twitter for iPhone,1.242973694835798e+18,"Increase today [cases/deaths/(total)] by province:
ON: +100/+5 (688)
QC: +326/+3 (1339) 
NB: +8/0 (26)
PEI: +2/0 (5)
NS: +17/0 (68)
NL: +32/0 (67) 
MB: +14/0 (35) 
SK: +14/0 (86)
AB: +61/0 (419)
BC: +42/+1 (659)
YK: +1/0 (3)
NWT: 0/0 (1)
NU: 0/0 (0) 

Canada total: 3409. #COVID19",8.073532233004687e+17,0.0
30,2013-08-08T15:37:22Z,,,2020-03-26T00:14:50Z,100.0,156.0,422.0,0.0,0.0,1.0,en,,,,,,0.0,divadior18,Twitter for Android,1.2429682170076447e+18,I feel like i shouldnt have to pay my bills next month since im being treated like a teenager. Talkin bout sum 12 o clock curfew...😑 #COVID19 #QuarantineLife,1655602848.0,0.0
31,2012-12-18T23:12:46Z,,,2020-03-26T00:46:00Z,2524.0,58.0,291.0,0.0,0.0,0.0,en,,,,,,0.0,CitizenHays,Twitter for iPhone,1.242976058154115e+18,"At this point with number of #COVID19 cases Italy lost 6,100 people, we have lost 900.",1020868345.0,0.0
32,2007-05-14T18:14:58Z,,,2020-03-26T00:32:12Z,6960.0,48.0,144.0,0.0,0.0,0.0,en,,,,,,0.0,j3nnyb3an,Twitter for iPhone,1.2429725849642107e+18,Hurricane season begins in 68 days. #HurricaneSeason #Floridalockdown #COVID19 #BePrepared #justsaying,6039812.0,0.0
33,2018-09-17T13:51:03Z,,,2020-03-26T02:09:52Z,366.0,18.0,297.0,0.0,0.0,0.0,en,,,,,,0.0,mikepeytonmusic,Twitter for Android,1.2429971645503693e+18,"Things are not enough of : Toilet Rolls
Things ther are too much of: musicians doing live streams #COVID19 #livestreams",1.0416859698905334e+18,0.0
34,2019-12-20T00:24:20Z,,,2020-03-26T02:12:39Z,123.0,6.0,445.0,0.0,0.0,2.0,en,,,,,,0.0,ThatPoliticalG1,Twitter for Android,1.242997866353832e+18,"Business to open up by Easter? People would like that, but people would also like to stimulate the economy without catching the virus or dying. We can #FlattenTheCuve but we don't dont want a second curve. #COVID19 #CoronavirusLockdown #coronavirus #QuarantineLife",1.207818937464955e+18,0.0
35,2019-07-19T19:20:55Z,,,2020-03-26T01:29:20Z,77.0,113.0,243.0,0.0,0.0,1.0,en,,,,,,0.0,BlancaPRico1,Twitter for Android,1.2429869658736312e+18,"I am sick and tired of all politicians trying to control oir lives. The only one in control of the World is God.  He knows when, how and of what we are going to die off, nobody else. The timing is only His!!! ✌💚🙇‍♀️ #COVID19",1.1522972829702472e+18,0.0
36,2010-07-05T19:44:57Z,,,2020-03-26T01:15:02Z,1907.0,521.0,473.0,0.0,0.0,0.0,en,,,,,,0.0,KathrynAnne88,Twitter for iPhone,1.2429833646191206e+18,"Trump calling this the ‘Chinese Virus’. All he’s trying to do is denounce China, to give it a stigma so that the USA will be the superpower. Dangerous game. Dangerous game. 
#coronavirus",163190032.0,0.0
37,2014-04-28T04:00:43Z,,,2020-03-26T01:52:05Z,14.0,130.0,227.0,0.0,0.0,0.0,en,,,,,,0.0,realridemaDick,Twitter for iPhone,1.2429926880745595e+18,"Can doxycycline cause a Fever ??? 

#coronavirus",2467172930.0,0.0
38,2010-02-28T18:14:20Z,,,2020-03-26T00:10:02Z,2979.0,111.0,202.0,0.0,0.0,0.0,en,,,,,,0.0,abhinovasthana,Twitter for iPhone,1.2429670091781243e+18,Now police has a good reason #COVID19 #Covid19India #IndiaFightsCorona #IndiaVsCorona to loyally screw the anti CAA protestors.. #badla #AntiCAAprotests #antiCAA #CAAprotest #CAA_NRC_Protests,118441553.0,0.0
39,2014-02-08T18:35:14Z,,US,2020-03-26T00:53:02Z,2850.0,136.0,216.0,0.0,0.0,2.0,en,"Kentfield, CA",city,,,,1.0,DrHellman,Twitter for iPhone,1.242977829031039e+18,"I feel like I need to change my iPhone’s face recognition to recognize me in my face mask. 

#EmergencyMedicine #PPE #FirstResponders #COVID2019 #COVID19 #coronavirus #N95mask #goggles #precautions #Masks #PersonalProtectiveEquipment #WashYourHands #StayHome #StayAtHome",2332319608.0,0.0
40,2010-06-06T07:38:49Z,,,2020-03-26T00:32:18Z,797.0,1065.0,342.0,0.0,0.0,0.0,en,,,,,,0.0,ranganashamil,Twitter for iPhone,1.242972613149741e+18,"Curfew imposed to the Central, North-Central, Eastern, Uva, Sabaragamuwa and Southern Provinces and in the Kurunegala District has been lifted. Curfew will be imposed to the same areas at noon. #SriLanka #Lka #COVID19 #coronavirus",152557039.0,0.0
